timestamp,xprice,yprice,returns
1376407410000,133.1875,159.125,-0.0125
1376407420000,133.1875,159.125,-0.0125
1376407430000,133.1875,159.1375,-0.025
1376407440000,133.1375,159.1375,-0.025
1376407450000,133.1375,159.1375,-0.025
1376407460000,133.1625,159.1375,0.025
1376407470000,133.1875,159.1375,0.025
1376407480000,133.1625,159.1375,0.0375
1376407490000,133.1625,159.1375,0.0375
1376407500000,133.1875,159.1375,0.0125
1376407510000,133.1875,159.1375,0.0
1376407520000,133.1875,159.1375,0.0
1376407530000,133.1625,159.1375,0.0
1376407540000,133.1625,159.1375,0.0
1376407550000,133.1625,159.1375,-0.0375
1376407560000,133.175,159.1375,-0.0875
1376407570000,133.1625,159.1375,-0.0875
1376407580000,133.125,159.1375,-0.0875
1376407590000,133.1375,159.1375,-0.0625
1376407600000,133.125,159.1375,-0.0375
1376407610000,133.125,159.1375,-0.0375
1376407620000,133.125,159.1375,-0.0375
1376407630000,133.125,159.1375,-0.0375
1376407640000,133.0875,159.0375,0.0625
1376407650000,133.0625,159.025,0.1
1376407660000,133.0375,159.0,0.125
1376407670000,133.0375,159.0125,0.1125
1376407680000,133.0375,159.0125,0.1125
1376407690000,133.0375,159.0125,0.15
1376407700000,133.0375,159.0,0.1625
1376407710000,133.0375,159.0,0.1625
1376407720000,133.0375,159.0125,0.15
1376407730000,133.0875,159.0125,0.1625
1376407740000,133.0375,159.0125,0.1625
1376407750000,133.0375,159.0125,0.15
1376407760000,133.05,159.0125,0.15
1376407770000,133.05,159.0125,0.15
1376407780000,133.05,159.0125,0.15
1376407790000,133.05,159.0125,0.15
1376407800000,133.0625,159.0125,0.1625
1376407810000,133.0625,158.9875,0.1875
1376407820000,133.0625,158.9875,0.175
1376407830000,133.0625,158.9875,0.175
1376407840000,133.0625,158.975,0.1875
1376407850000,133.0625,158.975,0.1875
1376407860000,133.0625,158.975,0.1875
1376407870000,133.0875,158.9875,0.175
1376407880000,133.0875,159.0,0.1625
1376407890000,133.1,159.0,0.1625
1376407900000,133.1,159.0,0.15
1376407910000,133.1,159.0,0.15
1376407920000,133.1375,159.025,0.125
1376407930000,133.1375,159.0375,0.1125
1376407940000,133.1375,159.0375,0.1125
1376407950000,133.1375,159.0375,0.1125
1376407960000,133.1375,159.0375,0.1125
1376407970000,133.1375,159.0375,0.0625
1376407980000,133.1375,159.0625,0.0375
1376407990000,133.1375,159.0625,0.0375
1376408000000,133.1375,159.1125,-0.0125
1376408010000,133.1375,159.1125,-0.0125
1376408020000,133.1375,159.1125,-0.0125
1376408030000,133.1625,159.1125,-0.0125
1376408040000,133.1625,159.1125,-0.0125
1376408050000,133.1625,159.1125,-0.0125
1376408060000,133.1875,159.1625,-0.0625
1376408070000,133.1875,159.1625,-0.075
1376408080000,133.1875,159.175,-0.0875
1376408090000,133.1875,159.175,-0.075
1376408100000,133.1625,159.15,-0.05
1376408110000,133.1625,159.1375,-0.0375
1376408120000,133.1625,159.1375,-0.0375
1376408130000,133.1625,159.1375,-0.0375
1376408140000,133.1625,159.1375,-0.0375
1376408150000,133.1625,159.1,0.0
1376408160000,133.1625,159.05,0.05
1376408170000,133.1625,159.05,0.0625
1376408180000,133.1625,159.05,0.05
1376408190000,133.1625,159.075,0.0375
1376408200000,133.1625,159.1,0.0125
1376408210000,133.1625,159.1,0.0125
1376408220000,133.1625,159.1,-0.0125
1376408230000,133.1625,159.1,-0.0125
1376408240000,133.1625,159.1,-0.0125
1376408250000,133.1625,159.125,-0.0375
1376408260000,133.1625,159.125,-0.075
1376408270000,133.1625,159.125,-0.075
1376408280000,133.1625,159.125,-0.0625
1376408290000,133.1625,159.1625,-0.0875
1376408300000,133.1625,159.1625,-0.0875
1376408310000,133.1875,159.1625,-0.0625
1376408320000,133.1875,159.1625,-0.05
1376408330000,133.1875,159.175,-0.0625
1376408340000,133.1875,159.175,-0.0625
1376408350000,133.1875,159.1625,-0.0375
1376408360000,133.1875,159.1625,-0.0375
1376408370000,133.1875,159.1625,-0.0375
1376408380000,133.1875,159.1625,-0.025
1376408390000,133.1875,159.1625,-0.0125
1376408400000,133.1875,159.175,-0.025
1376408410000,133.1875,159.175,-0.025
1376408420000,133.1875,159.1625,-0.0125
1376408430000,133.1875,159.1625,-0.0125
1376408440000,133.1875,159.1625,-0.0125
1376408450000,133.1875,159.1625,-0.0125
1376408460000,133.1875,159.1625,-0.0125
1376408470000,133.1875,159.1625,-0.0125
1376408480000,133.1875,159.1625,-0.0125
1376408490000,133.1875,159.1625,0.0
1376408500000,133.1875,159.15,0.0125
1376408510000,133.1875,159.15,0.0125
1376408520000,133.1875,159.15,0.0125
1376408530000,133.1875,159.15,0.0125
1376408540000,133.1875,159.15,0.0125
1376408550000,133.1875,159.15,0.0125
1376408560000,133.1875,159.15,0.0125
1376408570000,133.1625,159.1,0.0625
1376408580000,133.1625,159.1,0.0625
1376408590000,133.1625,159.1,0.0625
1376408600000,133.1625,159.1,0.0625
1376408610000,133.1875,159.1,0.0625
1376408620000,133.1625,159.1,0.05
1376408630000,133.1875,159.1,0.05
1376408640000,133.1875,159.1,0.05
1376408650000,133.1875,159.1,0.05
1376408660000,133.1625,159.1,0.05
1376408670000,133.1625,159.0875,0.0625
1376408680000,133.1625,159.0875,0.0625
1376408690000,133.1625,159.1,0.05
1376408700000,133.1625,159.1,0.05
1376408710000,133.1625,159.1,0.05
1376408720000,133.1625,159.1,0.05
1376408730000,133.1625,159.1,0.05
1376408740000,133.1625,159.1,0.05
1376408750000,133.1625,159.1,0.05
1376408760000,133.1625,159.1,0.05
1376408770000,133.1625,159.1125,0.0375
1376408780000,133.1625,159.1,0.0625
1376408790000,133.1625,159.1125,0.05
1376408800000,133.1625,159.1125,0.05
1376408810000,133.15,159.1125,0.05
1376408820000,133.1625,159.0875,0.075
1376408830000,133.1625,159.0875,0.075
1376408840000,133.1625,159.0875,0.075
1376408850000,133.1625,159.0875,0.075
1376408860000,133.1375,159.05,0.1125
1376408870000,133.1625,159.05,0.1125
1376408880000,133.1625,159.0625,0.1
1376408890000,133.1625,159.075,0.0875
1376408900000,133.1875,159.075,0.075
1376408910000,133.1875,159.1,0.05
1376408920000,133.1875,159.1125,0.0375
1376408930000,133.1875,159.1125,0.0375
1376408940000,133.1875,159.1125,0.0375
1376408950000,133.1875,159.125,0.025
1376408960000,133.1875,159.125,0.025
1376408970000,133.1875,159.125,0.025
1376408980000,133.1875,159.1375,0.0125
1376408990000,133.1875,159.15,0.0
1376409000000,133.1875,159.15,0.0
1376409010000,133.1875,159.15,0.0
1376409020000,133.1875,159.15,0.0
1376409030000,133.1875,159.15,0.0
1376409040000,133.1625,159.15,0.0
1376409050000,133.1625,159.15,0.0
1376409060000,133.1625,159.15,0.0
1376409070000,133.1625,159.15,0.0
1376409080000,133.1625,159.15,0.0
1376409090000,133.1875,159.1625,-0.0125
1376409100000,133.1875,159.1625,-0.0125
1376409110000,133.1875,159.1625,-0.0125
1376409120000,133.1875,159.1625,-0.0125
1376409130000,133.1875,159.1625,-0.0125
1376409140000,133.2125,159.1625,-0.0125
1376409150000,133.2125,159.1625,-0.0125
1376409160000,133.2125,159.1625,-0.0125
1376409170000,133.1875,159.1625,-0.0125
1376409180000,133.1875,159.1625,-0.0125
1376409190000,133.1875,159.1625,-0.0125
1376409200000,133.1625,159.1625,-0.0125
1376409210000,133.1625,159.1625,-0.0125
1376409220000,133.1625,159.15,0.0
1376409230000,133.1375,159.15,0.0
1376409240000,133.1625,159.15,0.0
1376409250000,133.1625,159.15,0.0
1376409260000,133.1625,159.15,0.0
1376409270000,133.1625,159.15,0.0
1376409280000,133.1625,159.15,0.0
1376409290000,133.175,159.15,0.0
1376409300000,133.1625,159.15,-0.0125
1376409310000,133.1625,159.15,-0.0125
1376409320000,133.1625,159.15,-0.0125
1376409330000,133.1625,159.15,-0.0125
1376409340000,133.1875,159.15,-0.0125
1376409350000,133.2,159.15,-0.0125
1376409360000,133.1875,159.15,-0.0125
1376409370000,133.1875,159.15,-0.0125
1376409380000,133.1875,159.1625,-0.025
1376409390000,133.1875,159.1625,-0.025
1376409400000,133.1625,159.1625,-0.025
1376409410000,133.175,159.1625,-0.025
1376409420000,133.1625,159.1625,-0.025
1376409430000,133.1625,159.1625,-0.025
1376409440000,133.1375,159.1625,-0.025
1376409450000,133.1375,159.1625,-0.0625
1376409460000,133.1375,159.1625,-0.0625
1376409470000,133.1375,159.1625,-0.075
1376409480000,133.1375,159.1625,-0.075
1376409490000,133.1375,159.1625,-0.075
1376409500000,133.1375,159.15,-0.1
1376409510000,133.1375,159.15,-0.1
1376409520000,133.125,159.15,-0.1125
1376409530000,133.1375,159.15,-0.1125
1376409540000,133.1375,159.15,-0.1125
1376409550000,133.1375,159.15,-0.175
1376409560000,133.1375,159.15,-0.2125
1376409570000,133.1375,159.15,-0.2125
1376409580000,133.1375,159.15,-0.225
1376409590000,133.1375,159.15,-0.225
1376409600000,133.1375,159.15,-0.225
1376409610000,133.1625,159.15,-0.225
1376409620000,133.1625,159.15,-0.225
1376409630000,133.1625,159.15,-0.225
1376409640000,133.1625,159.15,-0.225
1376409650000,133.1625,159.15,-0.2375
1376409660000,133.1625,159.15,-0.2375
1376409670000,133.1625,159.15,-0.2375
1376409680000,133.1625,159.15,-0.225
1376409690000,133.1625,159.15,-0.225
1376409700000,133.1375,159.15,-0.25
1376409710000,133.1125,159.15,-0.25
1376409720000,133.1125,159.15,-0.25
1376409730000,133.1125,159.15,-0.25
1376409740000,133.1125,159.15,-0.25
1376409750000,133.1375,159.15,-0.25
1376409760000,133.1375,159.15,-0.25
1376409770000,133.1375,159.15,-0.25
1376409780000,133.1375,159.15,-0.25
1376409790000,133.0875,159.15,-0.25
1376409800000,133.1125,159.15,-0.225
1376409810000,133.05,159.15,-0.225
1376409820000,133.0625,159.15,-0.225
1376409830000,133.0625,159.15,-0.225
1376409840000,133.0875,159.15,-0.225
1376409850000,133.0875,159.15,-0.2
1376409860000,133.0875,159.15,-0.175
1376409870000,133.1125,159.15,-0.15
1376409880000,133.1125,159.15,-0.15
1376409890000,133.1125,159.15,-0.15
1376409900000,133.0625,159.1375,-0.1375
1376409910000,133.0375,159.1375,-0.1375
1376409920000,133.0375,159.1375,-0.2125
1376409930000,133.0375,159.1375,-0.2125
1376409940000,133.05,159.1375,-0.2125
1376409950000,133.0375,159.1375,-0.2125
1376409960000,133.0375,159.1375,-0.2125
1376409970000,133.0375,159.1375,-0.2125
1376409980000,133.0375,159.1375,-0.2125
1376409990000,133.0375,159.1375,-0.2125
1376410000000,133.0375,159.1375,-0.2125
1376410010000,133.0375,159.1375,-0.2125
1376410020000,133.0375,159.1375,-0.2125
1376410030000,133.0375,159.1375,-0.2125
1376410040000,133.0375,159.1375,-0.25
1376410050000,133.0375,159.1,-0.2125
1376410060000,133.0375,159.1,-0.2125
1376410070000,133.0375,159.0875,-0.2
1376410080000,133.0375,159.0875,-0.2
1376410090000,133.0375,159.0875,-0.2
1376410100000,133.0375,159.05,-0.1625
1376410110000,133.0375,159.05,-0.175
1376410120000,133.0375,159.0375,-0.1625
1376410130000,133.0375,159.0375,-0.1625
1376410140000,133.0375,159.0375,-0.1625
1376410150000,133.0375,158.975,-0.1
1376410160000,133.0375,158.9375,-0.1
1376410170000,133.0375,158.9375,-0.1125
1376410180000,133.0375,158.925,-0.1125
1376410190000,133.0375,158.925,-0.1125
1376410200000,133.0375,158.925,-0.1125
1376410210000,133.0375,158.925,-0.1125
1376410220000,133.0375,158.925,-0.0625
1376410230000,133.0375,158.925,-0.0625
1376410240000,133.0375,158.925,-0.0625
1376410250000,133.0375,158.9125,-0.05
1376410260000,133.0375,158.9125,-0.0375
1376410270000,133.0375,158.9125,-0.05
1376410280000,133.0375,158.925,-0.05
1376410290000,133.0375,158.925,-0.0125
1376410300000,133.0125,158.9,0.0125
1376410310000,133.0125,158.9,0.0125
1376410320000,133.0125,158.9,0.0125
1376410330000,133.0125,158.9,0.0
1376410340000,133.0125,158.9,0.0
1376410350000,133.0125,158.9,0.0
1376410360000,133.0125,158.9,0.0
1376410370000,133.0125,158.9,-0.025
1376410380000,133.0125,158.9,-0.025
1376410390000,133.0125,158.9,-0.025
1376410400000,133.0375,158.925,-0.05
1376410410000,133.0125,158.925,-0.05
1376410420000,133.0125,158.925,-0.05
1376410430000,133.0125,158.925,-0.05
1376410440000,133.0125,158.925,-0.0375
1376410450000,133.0375,158.95,-0.05
1376410460000,133.0625,158.975,-0.075
1376410470000,133.0625,159.0,-0.05
1376410480000,133.0625,159.0,-0.05
1376410490000,133.0625,159.0,-0.05
1376410500000,133.0625,159.0,-0.0375
1376410510000,133.0625,159.0,-0.05
1376410520000,133.0375,158.925,0.025
1376410530000,133.0375,158.925,0.025
1376410540000,133.0375,158.925,0.025
1376410550000,133.0375,158.925,0.025
1376410560000,132.9875,158.925,0.025
1376410570000,132.9875,158.925,0.025
1376410580000,132.9875,158.925,0.025
1376410590000,133.0125,158.925,0.0375
1376410600000,132.975,158.925,0.025
1376410610000,132.9625,158.925,0.025
1376410620000,132.9625,158.925,-0.0375
1376410630000,132.9625,158.925,-0.05
1376410640000,132.95,158.8875,-0.0125
1376410650000,132.9625,158.8875,0.0
1376410660000,132.9625,158.8875,0.0
1376410670000,132.95,158.8875,0.0
1376410680000,132.9625,158.8875,0.0
1376410690000,132.9625,158.8875,0.0
1376410700000,132.9625,158.8875,0.0
1376410710000,132.9625,158.875,0.0125
1376410720000,132.9625,158.875,0.025
1376410730000,132.9625,158.875,0.0375
1376410740000,132.9625,158.875,0.05
1376410750000,132.9625,158.875,0.05
1376410760000,132.9625,158.8375,0.0875
1376410770000,132.9625,158.825,0.1
1376410780000,132.9625,158.8125,0.1125
1376410790000,132.9625,158.8125,0.1125
1376410800000,132.9875,158.8125,0.1125
1376410810000,132.9875,158.8125,0.1125
1376410820000,132.9875,158.8625,0.0625
1376410830000,132.9875,158.8625,0.0625
1376410840000,132.9875,158.8625,0.0625
1376410850000,132.9875,158.8625,0.0625
1376410860000,132.9875,158.875,0.05
1376410870000,132.9875,158.8625,0.0625
1376410880000,133.0,158.875,0.0625
1376410890000,133.0125,158.9125,0.025
1376410900000,133.0125,158.9125,0.0375
1376410910000,133.0125,158.9125,0.0375
1376410920000,132.9875,158.9125,0.025
1376410930000,132.9875,158.9,0.0375
1376410940000,132.9875,158.9,0.0375
1376410950000,132.9875,158.9,0.0375
1376410960000,132.9875,158.9,0.0375
1376410970000,132.9875,158.875,0.0625
1376410980000,132.9875,158.875,0.075
1376410990000,132.9875,158.875,0.0625
1376411000000,132.9875,158.875,0.075
1376411010000,132.9875,158.875,0.075
1376411020000,132.9875,158.875,0.075
1376411030000,132.9875,158.875,0.075
1376411040000,132.9875,158.8875,0.0625
1376411050000,132.9875,158.9,0.05
1376411060000,132.9875,158.9,0.05
1376411070000,133.0,158.95,0.0
1376411080000,133.0,158.95,0.0
1376411090000,133.0125,158.95,0.0
1376411100000,133.0125,158.9625,-0.0125
1376411110000,132.9875,158.95,0.0
1376411120000,132.9875,158.95,0.0
1376411130000,132.9875,158.95,0.0
1376411140000,132.9875,158.95,0.0
1376411150000,132.9875,158.95,0.0
1376411160000,132.9875,158.95,0.05
1376411170000,132.9625,158.95,0.0
1376411180000,132.9625,158.95,0.0
1376411190000,132.9875,158.9625,-0.0125
1376411200000,132.9625,158.95,0.0
1376411210000,132.9625,158.95,0.0
1376411220000,132.95,158.8875,0.0625
1376411230000,132.9375,158.875,0.075
1376411240000,132.9375,158.875,0.075
1376411250000,132.9375,158.8875,0.0625
1376411260000,132.9375,158.8875,0.0625
1376411270000,132.9375,158.8875,0.075
1376411280000,132.9375,158.8875,0.0875
1376411290000,132.9375,158.8875,0.0625
1376411300000,132.9375,158.8875,0.0625
1376411310000,132.9375,158.8875,0.075
1376411320000,132.9375,158.9,0.0625
1376411330000,132.9375,158.9125,0.05
1376411340000,132.9375,158.925,0.0375
1376411350000,132.9375,158.925,0.0375
1376411360000,132.9375,158.925,0.0375
1376411370000,132.9375,158.925,0.0375
1376411380000,132.9375,158.925,0.0375
1376411390000,132.9375,158.925,0.0375
1376411400000,132.9375,158.925,0.0375
1376411410000,132.9375,158.925,0.0375
1376411420000,132.95,158.925,-0.0625
1376411430000,132.9375,158.925,-0.0125
1376411440000,132.9375,158.925,-0.0125
1376411450000,132.9375,158.925,-0.0125
1376411460000,132.9375,158.925,0.0
1376411470000,132.9375,158.925,0.0
1376411480000,132.9375,158.9375,0.0125
1376411490000,132.9375,158.9375,0.075
1376411500000,132.9375,158.95,0.0625
1376411510000,132.9375,158.95,0.0625
1376411520000,132.9375,158.9375,0.075
1376411530000,132.9375,158.9375,0.075
1376411540000,132.9375,158.9375,0.0
1376411550000,132.9625,158.9375,0.0
1376411560000,132.9625,158.9375,0.0
1376411570000,132.9625,158.9375,0.0
1376411580000,132.9625,158.95,-0.0125
1376411590000,132.9625,158.9375,0.0
1376411600000,132.9625,158.95,-0.0125
1376411610000,132.9625,158.95,-0.0125
1376411620000,132.9625,158.95,0.0125
1376411630000,132.9625,158.95,0.0125
1376411640000,132.9625,158.95,0.0
1376411650000,132.9625,158.95,0.0125
1376411660000,132.9375,158.95,0.0125
1376411670000,132.95,158.95,0.0125
1376411680000,132.95,158.95,0.0
1376411690000,132.95,158.95,0.0125
1376411700000,132.95,158.95,0.0125
1376411710000,132.95,158.95,0.0125
1376411720000,132.95,158.95,0.0125
1376411730000,132.9625,158.95,0.0375
1376411740000,132.9625,158.95,0.0375
1376411750000,132.9875,158.95,0.025
1376411760000,132.9875,159.0,-0.025
1376411770000,132.9375,158.95,0.0
1376411780000,132.9375,158.95,0.0
1376411790000,132.9375,158.95,0.0
1376411800000,132.9375,158.95,0.0
1376411810000,132.9375,158.95,0.0
1376411820000,132.9375,158.95,0.0
1376411830000,132.9375,158.95,0.0
1376411840000,132.9375,158.95,0.025
1376411850000,132.9375,158.95,0.025
1376411860000,132.9375,158.95,0.025
1376411870000,132.9375,158.9625,0.0
1376411880000,132.9375,158.975,-0.0125
1376411890000,132.9375,158.95,0.0125
1376411900000,132.9375,158.95,0.025
1376411910000,132.9375,158.9625,0.0125
1376411920000,132.9375,158.9625,0.0
1376411930000,132.9375,158.9625,0.0125
1376411940000,132.9375,158.9625,0.025
1376411950000,132.9375,158.9625,0.025
1376411960000,132.9375,158.9625,0.025
1376411970000,132.9375,158.9625,0.025
1376411980000,132.9375,158.9625,0.025
1376411990000,132.9375,158.9625,0.025
1376412000000,132.9375,158.9625,0.025
1376412010000,132.9125,158.9625,0.0375
1376412020000,132.8625,158.8625,0.1375
1376412030000,132.8875,158.9125,0.0875
1376412040000,132.8875,158.9125,0.0875
1376412050000,132.8875,158.9125,0.0875
1376412060000,132.9125,158.925,0.075
1376412070000,132.9125,158.925,0.075
1376412080000,132.9125,158.95,0.05
1376412090000,132.9625,159.0125,-0.0125
1376412100000,132.9625,159.0125,-0.0125
1376412110000,132.9375,159.0125,-0.0125
1376412120000,132.9375,159.0125,-0.0125
1376412130000,132.9375,159.0125,-0.0125
1376412140000,132.9375,158.9375,0.0625
1376412150000,132.9375,158.9375,0.0625
1376412160000,132.9375,158.9375,0.0625
1376412170000,132.9125,158.9375,0.0625
1376412180000,132.9125,158.9375,0.0625
1376412190000,132.9125,158.9375,0.0625
1376412200000,132.8875,158.9375,0.0625
1376412210000,132.9,158.9375,0.0625
1376412220000,132.9125,158.9625,0.0375
1376412230000,132.9125,158.9625,0.0375
1376412240000,132.9125,158.95,0.05
1376412250000,132.9125,158.9625,0.0375
1376412260000,132.9125,158.9625,0.0375
1376412270000,132.9125,158.9625,0.05
1376412280000,132.8875,158.95,0.0625
1376412290000,132.9125,158.9625,0.05
1376412300000,132.9125,158.9625,0.05
1376412310000,132.9125,158.9625,0.075
1376412320000,132.9125,158.9625,0.0375
1376412330000,132.9625,158.9875,0.0125
1376412340000,132.9375,158.9875,-0.0125
1376412350000,132.9375,158.975,0.0125
1376412360000,132.9375,158.975,0.0125
1376412370000,132.9125,158.95,0.0375
1376412380000,132.9125,158.95,0.0375
1376412390000,132.9125,158.95,0.0375
1376412400000,132.9125,158.95,0.0375
1376412410000,132.9125,158.95,0.0375
1376412420000,132.9125,158.95,0.0375
1376412430000,132.9125,158.95,0.0375
1376412440000,132.9125,158.975,0.0125
1376412450000,132.9125,158.975,0.0125
1376412460000,132.9125,158.975,0.0125
1376412470000,132.8875,158.9625,0.025
1376412480000,132.8875,158.9625,0.0375
1376412490000,132.8875,158.9625,0.0375
1376412500000,132.8875,158.975,0.0
1376412510000,132.8875,158.975,0.0
1376412520000,132.8625,158.9625,0.025
1376412530000,132.8875,158.975,0.0125
1376412540000,132.9125,158.9875,0.0
1376412550000,132.9375,158.9875,0.0
1376412560000,132.9125,158.9875,0.0125
1376412570000,132.9125,158.9875,0.0
1376412580000,132.8875,158.9875,0.0
1376412590000,132.8875,158.9875,-0.0125
1376412600000,132.8875,158.9875,0.0
1376412610000,132.9375,159.0,-0.0125
1376412620000,132.9375,159.0,-0.0125
1376412630000,132.9375,159.0,-0.0125
1376412640000,132.9375,159.0,-0.0375
1376412650000,132.9375,159.0,-0.025
1376412660000,132.9375,159.0,-0.0125
1376412670000,132.9375,159.0,-0.0125
1376412680000,132.9375,159.0,-0.0125
1376412690000,132.9375,159.0,-0.025
1376412700000,132.9375,159.0,-0.025
1376412710000,132.95,159.0,-0.025
1376412720000,132.9375,159.0,-0.025
1376412730000,132.9625,159.0,-0.025
1376412740000,132.9625,159.0,-0.025
1376412750000,132.9625,159.0,-0.0125
1376412760000,132.9625,159.0,-0.0125
1376412770000,132.9625,159.0,0.0
1376412780000,132.9625,159.0,-0.0125
1376412790000,132.9625,159.0,-0.0125
1376412800000,132.9625,159.0,0.0
1376412810000,132.9625,159.0,0.0
1376412820000,132.9625,159.0,0.0
1376412830000,132.9625,159.0,0.0125
1376412840000,132.9625,159.0,0.0
1376412850000,132.9625,159.0,0.0
1376412860000,132.9625,159.0,0.0
1376412870000,132.9625,159.0125,-0.0125
1376412880000,132.9625,159.0125,-0.0125
1376412890000,132.9625,159.0125,-0.0125
1376412900000,133.0,159.0125,-0.0625
1376412910000,133.0125,159.0375,-0.1
1376412920000,132.9875,159.0,-0.0625
1376412930000,132.9875,159.0,-0.05
1376412940000,132.9875,158.975,-0.025
1376412950000,132.9875,158.9875,-0.025
1376412960000,132.9875,158.9875,-0.025
1376412970000,132.9875,158.9875,0.0
1376412980000,132.9875,158.9875,0.0
1376412990000,132.9875,158.9875,0.0
1376413000000,132.9875,158.9875,0.0
1376413010000,133.0,158.9875,0.0
1376413020000,132.9875,158.9875,0.0125
1376413030000,132.9875,158.9875,0.0125
1376413040000,133.0,158.9875,0.0125
1376413050000,133.0,158.9875,0.0
1376413060000,133.0,158.9875,0.0125
1376413070000,133.0,158.9875,0.0
1376413080000,132.9875,159.0,-0.0125
1376413090000,132.9875,159.0,0.0
1376413100000,133.0,158.975,0.0125
1376413110000,133.0,158.975,0.0125
1376413120000,133.0125,158.9875,0.0
1376413130000,133.0125,158.9875,0.0125
1376413140000,133.0125,158.9875,0.025
1376413150000,133.0125,158.9875,0.025
1376413160000,133.0375,159.0,0.0125
1376413170000,133.0625,158.9875,0.025
1376413180000,133.0625,158.9875,0.0375
1376413190000,133.0625,158.975,0.05
1376413200000,133.0875,158.9875,0.0375
1376413210000,133.0875,158.9875,0.0375
1376413220000,133.0875,158.9875,0.0375
1376413230000,133.0875,158.9875,0.0375
1376413240000,133.0375,158.9625,0.0625
1376413250000,133.05,158.975,0.05
1376413260000,133.0375,158.9875,0.0375
1376413270000,133.0625,158.9875,0.0375
1376413280000,133.0625,158.9875,0.0375
1376413290000,133.0375,158.975,0.05
1376413300000,133.0375,158.975,0.05
1376413310000,133.0375,158.975,0.05
1376413320000,133.0125,158.975,0.05
1376413330000,133.0125,158.975,0.05
1376413340000,133.0125,158.975,0.05
1376413350000,133.0125,158.9875,0.0625
1376413360000,133.0125,158.9875,0.075
1376413370000,133.0125,159.0,0.0625
1376413380000,133.0125,158.9875,0.0625
1376413390000,133.0125,158.9875,0.075
1376413400000,133.0125,159.0,0.075
1376413410000,133.0125,159.0,0.0875
1376413420000,133.0125,159.0,0.1125
1376413430000,133.0125,159.0125,0.1
1376413440000,133.0125,159.0,0.125
1376413450000,133.0125,159.0,0.125
1376413460000,133.0125,159.0,0.1375
1376413470000,133.0125,159.0,0.15
1376413480000,132.9875,159.0,0.1625
1376413490000,132.9875,159.0,0.1625
1376413500000,132.9875,158.95,0.175
1376413510000,132.9625,158.9375,0.1875
1376413520000,132.9625,158.9375,0.1875
1376413530000,132.9625,158.95,0.2
1376413540000,132.9875,158.95,0.2
1376413550000,133.0125,158.9625,0.175
1376413560000,133.0125,158.9625,0.175
1376413570000,133.025,158.9875,0.15
1376413580000,133.025,158.9875,0.15
1376413590000,133.0125,158.9875,0.15
1376413600000,133.0125,158.9875,0.15
1376413610000,133.0125,158.9875,0.15
1376413620000,133.0125,159.0,0.1375
1376413630000,133.0125,159.0,0.1375
1376413640000,133.0125,159.0,0.15
1376413650000,133.0375,158.9875,0.1625
1376413660000,133.025,159.0,0.1625
1376413670000,133.0125,158.9875,0.1625
1376413680000,133.0125,158.9875,0.1625
1376413690000,133.0125,159.0,0.15
1376413700000,133.0125,158.9875,0.1625
1376413710000,133.0125,158.9875,0.1625
1376413720000,133.0125,158.9875,0.175
1376413730000,133.0125,159.0,0.1375
1376413740000,133.0125,159.0125,0.0875
1376413750000,133.0125,159.0125,0.0625
1376413760000,133.0125,159.0125,0.0375
1376413770000,133.0125,159.0125,0.05
1376413780000,133.0125,159.025,0.0375
1376413790000,133.0125,159.025,0.0375
1376413800000,133.0125,159.025,0.0375
1376413810000,133.0125,159.025,0.0375
1376413820000,133.0125,159.025,0.0375
1376413830000,133.0125,159.025,0.0375
1376413840000,133.0125,159.025,0.125
1376413850000,133.0125,159.025,0.125
1376413860000,133.0125,159.025,0.125
1376413870000,133.0125,159.025,0.125
1376413880000,133.0125,159.025,0.125
1376413890000,132.9875,159.025,0.125
1376413900000,132.9875,159.025,0.1375
1376413910000,133.0,159.025,0.1375
1376413920000,133.0,159.025,0.1375
1376413930000,133.0125,159.025,0.1375
1376413940000,133.0125,159.025,0.1625
1376413950000,133.0125,159.05,0.125
1376413960000,133.0125,159.0625,0.1
1376413970000,133.0125,159.0625,0.1125
1376413980000,133.0125,159.05,0.125
1376413990000,133.0375,159.0625,0.125
1376414000000,133.0375,159.075,0.1125
1376414010000,133.0375,159.0875,0.1
1376414020000,133.0625,159.1125,0.075
1376414030000,133.0625,159.1125,0.075
1376414040000,133.0625,159.125,0.075
1376414050000,133.0625,159.125,0.075
1376414060000,133.1,159.1375,0.0625
1376414070000,133.1375,159.15,0.05
1376414080000,133.1375,159.1625,0.0375
1376414090000,133.1625,159.1625,0.0375
1376414100000,133.1125,159.125,0.075
1376414110000,133.1125,159.125,0.075
1376414120000,133.1125,159.125,0.0875
1376414130000,133.1125,159.15,0.075
1376414140000,133.1125,159.15,0.075
1376414150000,133.1125,159.1375,0.0875
1376414160000,133.1625,159.1375,0.0875
1376414170000,133.1625,159.1375,0.0875
1376414180000,133.1625,159.1375,0.0875
1376414190000,133.1375,159.1375,0.0875
1376414200000,133.1375,159.1375,0.0875
1376414210000,133.1375,159.1375,0.0875
1376414220000,133.1375,159.1375,0.0875
1376414230000,133.1375,159.1375,0.075
1376414240000,133.1375,159.15,0.05
1376414250000,133.15,159.15,0.0
1376414260000,133.1625,159.1625,-0.0125
1376414270000,133.1625,159.15,0.0125
1376414280000,133.1625,159.15,0.0125
1376414290000,133.1625,159.15,0.025
1376414300000,133.1625,159.15,0.025
1376414310000,133.1625,159.15,0.025
